0,-0.04,-0.095,-0.095,-0.14,-0.105,-0.075,-0.06,-0.055,-0.055,-0.035,-0.025,-0.03,-0.02,-0.015,-0.025,-0.02,-0.025,-0.025,0.04,0.095,0.095,0.14,0.105,0.075,0.06,0.055,0.055,0.035,0.025,0.03,0.02,0.015,0.025,0.02,0.025,0.025
1,-0.045,-0.085,-0.095,-0.14,-0.105,-0.08,-0.065,-0.06,-0.055,-0.035,-0.03,-0.025,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0.045,0.085,0.095,0.14,0.105,0.08,0.065,0.06,0.055,0.035,0.03,0.025,0.02,0.02,0.02,0.02,0.02,0.02
2,-0.04,-0.085,-0.09,-0.14,-0.11,-0.08,-0.065,-0.06,-0.05,-0.04,-0.03,-0.025,-0.02,-0.02,-0.02,-0.025,-0.02,-0.025,0.04,0.085,0.09,0.14,0.11,0.08,0.065,0.06,0.05,0.04,0.03,0.025,0.02,0.02,0.02,0.025,0.02,0.025
3,-0.04,-0.09,-0.105,-0.15,-0.12,-0.09,-0.065,-0.06,-0.05,-0.035,-0.025,-0.025,-0.015,-0.02,-0.02,-0.015,-0.025,-0.025,0.04,0.09,0.105,0.15,0.12,0.09,0.065,0.06,0.05,0.035,0.025,0.025,0.015,0.02,0.02,0.015,0.025,0.025
4,-0.04,-0.09,-0.105,-0.15,-0.115,-0.085,-0.075,-0.06,-0.05,-0.035,-0.035,-0.035,-0.025,-0.02,-0.025,-0.02,-0.02,-0.02,0.04,0.09,0.105,0.15,0.115,0.085,0.075,0.06,0.05,0.035,0.035,0.035,0.025,0.02,0.025,0.02,0.02,0.02
5,-0.04,-0.09,-0.105,-0.155,-0.12,-0.085,-0.075,-0.055,-0.055,-0.035,-0.04,-0.035,-0.025,-0.025,-0.02,-0.02,-0.02,-0.02,0.04,0.09,0.105,0.155,0.12,0.085,0.075,0.055,0.055,0.035,0.04,0.035,0.025,0.025,0.02,0.02,0.02,0.02
6,-0.05,-0.09,-0.11,-0.16,-0.12,-0.085,-0.07,-0.06,-0.05,-0.04,-0.04,-0.035,-0.02,-0.025,-0.015,-0.015,-0.015,-0.02,0.05,0.09,0.11,0.16,0.12,0.085,0.07,0.06,0.05,0.04,0.04,0.035,0.02,0.025,0.015,0.015,0.015,0.02
7,-0.045,-0.085,-0.105,-0.15,-0.11,-0.08,-0.065,-0.06,-0.05,-0.04,-0.035,-0.035,-0.02,-0.02,-0.02,-0.015,-0.02,-0.02,0.045,0.085,0.105,0.15,0.11,0.08,0.065,0.06,0.05,0.04,0.035,0.035,0.02,0.02,0.02,0.015,0.02,0.02
8,-0.05,-0.085,-0.1,-0.145,-0.11,-0.08,-0.065,-0.055,-0.05,-0.04,-0.03,-0.03,-0.02,-0.015,-0.015,-0.015,-0.02,-0.02,0.05,0.085,0.1,0.145,0.11,0.08,0.065,0.055,0.05,0.04,0.03,0.03,0.02,0.015,0.015,0.015,0.02,0.02
9,-0.055,-0.09,-0.1,-0.155,-0.12,-0.085,-0.065,-0.055,-0.05,-0.04,-0.025,-0.03,-0.02,-0.015,-0.01,-0.015,-0.02,-0.02,0.055,0.09,0.1,0.155,0.12,0.085,0.065,0.055,0.05,0.04,0.025,0.03,0.02,0.015,0.01,0.015,0.02,0.02
10,-0.065,-0.09,-0.105,-0.165,-0.12,-0.085,-0.07,-0.055,-0.05,-0.04,-0.025,-0.03,-0.02,-0.015,-0.01,-0.015,-0.02,-0.02,0.065,0.09,0.105,0.165,0.12,0.085,0.07,0.055,0.05,0.04,0.025,0.03,0.02,0.015,0.01,0.015,0.02,0.02
11,-0.065,-0.085,-0.1,-0.16,-0.12,-0.09,-0.07,-0.06,-0.05,-0.04,-0.025,-0.025,-0.02,-0.015,-0.01,-0.02,-0.02,-0.025,0.065,0.085,0.1,0.16,0.12,0.09,0.07,0.06,0.05,0.04,0.025,0.025,0.02,0.015,0.01,0.02,0.02,0.025
12,-0.065,-0.085,-0.095,-0.16,-0.125,-0.09,-0.075,-0.06,-0.05,-0.045,-0.03,-0.025,-0.02,-0.02,-0.02,-0.02,-0.025,-0.025,0.065,0.085,0.095,0.16,0.125,0.09,0.075,0.06,0.05,0.045,0.03,0.025,0.02,0.02,0.02,0.02,0.025,0.025
13,-0.06,-0.08,-0.095,-0.16,-0.125,-0.09,-0.075,-0.06,-0.055,-0.05,-0.025,-0.025,-0.02,-0.015,-0.02,-0.02,-0.02,-0.025,0.06,0.08,0.095,0.16,0.125,0.09,0.075,0.06,0.055,0.05,0.025,0.025,0.02,0.015,0.02,0.02,0.02,0.025
14,-0.055,-0.075,-0.09,-0.155,-0.125,-0.09,-0.075,-0.065,-0.055,-0.045,-0.03,-0.025,-0.015,-0.015,-0.02,-0.02,-0.02,-0.025,0.055,0.075,0.09,0.155,0.125,0.09,0.075,0.065,0.055,0.045,0.03,0.025,0.015,0.015,0.02,0.02,0.02,0.025
15,-0.05,-0.07,-0.095,-0.155,-0.12,-0.09,-0.075,-0.06,-0.055,-0.045,-0.025,-0.025,-0.02,-0.015,-0.015,-0.02,-0.02,-0.025,0.05,0.07,0.095,0.155,0.12,0.09,0.075,0.06,0.055,0.045,0.025,0.025,0.02,0.015,0.015,0.02,0.02,0.025
16,-0.055,-0.075,-0.095,-0.15,-0.115,-0.09,-0.075,-0.065,-0.055,-0.045,-0.025,-0.025,-0.015,-0.015,-0.02,-0.02,-0.02,-0.025,0.055,0.075,0.095,0.15,0.115,0.09,0.075,0.065,0.055,0.045,0.025,0.025,0.015,0.015,0.02,0.02,0.02,0.025
17,-0.06,-0.08,-0.095,-0.155,-0.12,-0.09,-0.075,-0.06,-0.055,-0.045,-0.025,-0.025,-0.02,-0.015,-0.015,-0.02,-0.02,-0.025,0.06,0.08,0.095,0.155,0.12,0.09,0.075,0.06,0.055,0.045,0.025,0.025,0.02,0.015,0.015,0.02,0.02,0.025
18,-0.06,-0.085,-0.115,-0.165,-0.14,-0.1,-0.075,-0.06,-0.045,-0.035,-0.02,-0.025,-0.015,-0.01,-0.01,-0.015,-0.02,-0.02,0.06,0.085,0.115,0.165,0.14,0.1,0.075,0.06,0.045,0.035,0.02,0.025,0.015,0.01,0.01,0.015,0.02,0.02
19,-0.065,-0.1,-0.12,-0.165,-0.14,-0.105,-0.075,-0.055,-0.045,-0.035,-0.02,-0.02,-0.015,-0.01,-0.015,-0.015,-0.02,-0.02,0.065,0.1,0.12,0.165,0.14,0.105,0.075,0.055,0.045,0.035,0.02,0.02,0.015,0.01,0.015,0.015,0.02,0.02
20,-0.075,-0.12,-0.14,-0.19,-0.15,-0.105,-0.07,-0.055,-0.035,-0.025,-0.015,-0.01,-0.01,-0.005,-0.01,-0.01,-0.015,-0.02,0.075,0.12,0.14,0.19,0.15,0.105,0.07,0.055,0.035,0.025,0.015,0.01,0.01,0.005,0.01,0.01,0.015,0.02
21,-0.085,-0.125,-0.145,-0.195,-0.15,-0.105,-0.07,-0.05,-0.04,-0.03,-0.015,-0.02,-0.015,-0.005,-0.01,-0.015,-0.015,-0.02,0.085,0.125,0.145,0.195,0.15,0.105,0.07,0.05,0.04,0.03,0.015,0.02,0.015,0.005,0.01,0.015,0.015,0.02
22,-0.085,-0.12,-0.15,-0.21,-0.16,-0.11,-0.07,-0.05,-0.04,-0.03,-0.02,-0.015,-0.015,-0.005,-0.01,-0.01,-0.01,-0.015,0.085,0.12,0.15,0.21,0.16,0.11,0.07,0.05,0.04,0.03,0.02,0.015,0.015,0.005,0.01,0.01,0.01,0.015
23,-0.13,-0.18,-0.205,-0.24,-0.17,-0.11,-0.055,-0.035,-0.025,-0.01,-0.005,-0.01,-0.01,-0.005,-0.005,-0.005,-0.005,-0.01,0.13,0.18,0.205,0.24,0.17,0.11,0.055,0.035,0.025,0.01,0.005,0.01,0.01,0.005,0.005,0.005,0.005,0.01
24,-0.14,-0.225,-0.25,-0.27,-0.18,-0.105,-0.04,-0.02,-0.015,-0.01,0.0,-0.005,-0.005,0.005,0.0,0.0,0.0,-0.005,0.14,0.225,0.25,0.27,0.18,0.105,0.04,0.02,0.015,0.01,-0.0,0.005,0.005,-0.005,-0.0,-0.0,-0.0,0.005
25,-0.135,-0.22,-0.25,-0.275,-0.185,-0.105,-0.05,-0.025,-0.025,-0.015,-0.01,-0.015,-0.01,-0.005,-0.005,-0.005,0.0,0.0,0.135,0.22,0.25,0.275,0.185,0.105,0.05,0.025,0.025,0.015,0.01,0.015,0.01,0.005,0.005,0.005,-0.0,-0.0
26,-0.13,-0.215,-0.25,-0.285,-0.195,-0.115,-0.06,-0.04,-0.03,-0.025,-0.015,-0.02,-0.015,-0.005,-0.005,-0.005,0.0,-0.005,0.13,0.215,0.25,0.285,0.195,0.115,0.06,0.04,0.03,0.025,0.015,0.02,0.015,0.005,0.005,0.005,-0.0,0.005
27,-0.11,-0.205,-0.24,-0.28,-0.2,-0.11,-0.06,-0.04,-0.03,-0.025,-0.015,-0.015,-0.01,-0.005,0.0,0.0,0.0,-0.005,0.11,0.205,0.24,0.28,0.2,0.11,0.06,0.04,0.03,0.025,0.015,0.015,0.01,0.005,-0.0,-0.0,-0.0,0.005
28,-0.13,-0.23,-0.25,-0.3,-0.225,-0.13,-0.07,-0.04,-0.03,-0.02,-0.01,-0.005,0.0,0.005,0.005,0.0,0.0,0.0,0.13,0.23,0.25,0.3,0.225,0.13,0.07,0.04,0.03,0.02,0.01,0.005,-0.0,-0.005,-0.005,-0.0,-0.0,-0.0
29,-0.14,-0.22,-0.265,-0.325,-0.215,-0.12,-0.06,-0.025,-0.02,-0.015,-0.005,-0.01,0.0,0.005,0.0,0.0,0.0,0.0,0.14,0.22,0.265,0.325,0.215,0.12,0.06,0.025,0.02,0.015,0.005,0.01,-0.0,-0.005,-0.0,-0.0,-0.0,-0.0
30,-0.135,-0.22,-0.265,-0.33,-0.22,-0.12,-0.06,-0.025,-0.015,-0.005,-0.005,-0.005,-0.005,0.0,-0.005,-0.005,-0.005,-0.005,0.135,0.22,0.265,0.33,0.22,0.12,0.06,0.025,0.015,0.005,0.005,0.005,0.005,-0.0,0.005,0.005,0.005,0.005
31,-0.13,-0.23,-0.265,-0.325,-0.21,-0.115,-0.055,-0.025,-0.02,-0.01,-0.01,-0.015,-0.01,0.0,-0.005,-0.01,-0.005,-0.01,0.13,0.23,0.265,0.325,0.21,0.115,0.055,0.025,0.02,0.01,0.01,0.015,0.01,-0.0,0.005,0.01,0.005,0.01
32,-0.12,-0.205,-0.25,-0.31,-0.205,-0.115,-0.055,-0.03,-0.025,-0.015,-0.015,-0.015,-0.01,0.0,-0.005,-0.005,-0.005,-0.01,0.12,0.205,0.25,0.31,0.205,0.115,0.055,0.03,0.025,0.015,0.015,0.015,0.01,-0.0,0.005,0.005,0.005,0.01
33,-0.095,-0.2,-0.24,-0.295,-0.205,-0.115,-0.055,-0.035,-0.03,-0.02,-0.02,-0.02,-0.01,-0.005,-0.005,-0.005,-0.01,-0.01,0.095,0.2,0.24,0.295,0.205,0.115,0.055,0.035,0.03,0.02,0.02,0.02,0.01,0.005,0.005,0.005,0.01,0.01
34,-0.1,-0.2,-0.24,-0.285,-0.195,-0.115,-0.055,-0.035,-0.025,-0.02,-0.02,-0.02,-0.01,-0.005,-0.005,-0.01,-0.01,-0.01,0.1,0.2,0.24,0.285,0.195,0.115,0.055,0.035,0.025,0.02,0.02,0.02,0.01,0.005,0.005,0.01,0.01,0.01
35,-0.095,-0.2,-0.24,-0.29,-0.195,-0.115,-0.055,-0.03,-0.025,-0.02,-0.02,-0.02,-0.015,-0.005,-0.005,-0.005,-0.01,-0.01,0.095,0.2,0.24,0.29,0.195,0.115,0.055,0.03,0.025,0.02,0.02,0.02,0.015,0.005,0.005,0.005,0.01,0.01
36,-0.105,-0.2,-0.24,-0.305,-0.22,-0.135,-0.06,-0.035,-0.025,-0.015,-0.015,-0.01,-0.015,-0.005,0.0,-0.005,-0.01,-0.005,0.105,0.2,0.24,0.305,0.22,0.135,0.06,0.035,0.025,0.015,0.015,0.01,0.015,0.005,-0.0,0.005,0.01,0.005
37,-0.11,-0.21,-0.24,-0.32,-0.235,-0.145,-0.055,-0.025,-0.02,-0.01,-0.01,-0.01,-0.01,-0.005,0.0,0.0,-0.005,-0.005,0.11,0.21,0.24,0.32,0.235,0.145,0.055,0.025,0.02,0.01,0.01,0.01,0.01,0.005,-0.0,-0.0,0.005,0.005
38,-0.075,-0.195,-0.23,-0.31,-0.225,-0.15,-0.06,-0.03,-0.02,-0.015,-0.01,-0.015,-0.01,-0.005,0.0,-0.005,-0.01,-0.01,0.075,0.195,0.23,0.31,0.225,0.15,0.06,0.03,0.02,0.015,0.01,0.015,0.01,0.005,-0.0,0.005,0.01,0.01
39,-0.07,-0.205,-0.24,-0.315,-0.23,-0.15,-0.06,-0.035,-0.025,-0.02,-0.015,-0.02,-0.015,-0.005,-0.005,-0.005,-0.01,-0.005,0.07,0.205,0.24,0.315,0.23,0.15,0.06,0.035,0.025,0.02,0.015,0.02,0.015,0.005,0.005,0.005,0.01,0.005
40,-0.06,-0.16,-0.205,-0.29,-0.21,-0.14,-0.065,-0.04,-0.035,-0.04,-0.035,-0.03,-0.025,-0.015,-0.01,-0.015,-0.015,-0.015,0.06,0.16,0.205,0.29,0.21,0.14,0.065,0.04,0.035,0.04,0.035,0.03,0.025,0.015,0.01,0.015,0.015,0.015
41,-0.035,-0.11,-0.155,-0.24,-0.185,-0.12,-0.06,-0.04,-0.04,-0.04,-0.035,-0.04,-0.03,-0.02,-0.02,-0.02,-0.025,-0.025,0.035,0.11,0.155,0.24,0.185,0.12,0.06,0.04,0.04,0.04,0.035,0.04,0.03,0.02,0.02,0.02,0.025,0.025
42,-0.055,-0.15,-0.19,-0.26,-0.19,-0.125,-0.055,-0.03,-0.03,-0.025,-0.02,-0.03,-0.03,-0.015,-0.02,-0.015,-0.02,-0.02,0.055,0.15,0.19,0.26,0.19,0.125,0.055,0.03,0.03,0.025,0.02,0.03,0.03,0.015,0.02,0.015,0.02,0.02
43,-0.05,-0.15,-0.195,-0.255,-0.185,-0.115,-0.05,-0.025,-0.025,-0.025,-0.02,-0.03,-0.04,-0.03,-0.03,-0.025,-0.025,-0.025,0.05,0.15,0.195,0.255,0.185,0.115,0.05,0.025,0.025,0.025,0.02,0.03,0.04,0.03,0.03,0.025,0.025,0.025
44,-0.08,-0.085,-0.16,-0.24,-0.16,-0.1,-0.04,-0.02,-0.03,-0.02,-0.03,-0.03,-0.045,-0.05,-0.05,-0.035,-0.035,-0.03,0.08,0.085,0.16,0.24,0.16,0.1,0.04,0.02,0.03,0.02,0.03,0.03,0.045,0.05,0.05,0.035,0.035,0.03
